id	cdempresa	dsempresa	cdempresasimop	dsdescontarintervalo	dssiglasimop	linhaid	cdlinha	dslinha
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	129	155	"JORDÃO BAIXO / BOA VIAGEM"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	136	162	"MURIBECA / TI CAJUEIRO SECO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	137	163	"TI CAJUEIRO SECO (CIRCULAR)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	138	164	"MARCOS FREIRE / TI CAJUEIRO SECO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	139	165	"MURIBECA DOS GUARARAPES / TI CAJUEIRO SECO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	140	166	"TI CAJUEIRO SECO (RUA DO SOL)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	141	167	"TI TANCREDO NEVES (IMIP)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	142	168	"TI TANCREDO NEVES (CDE. B. VISTA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	143	169	"TI CAVALEIRO / ALTO DOIS CARNEIROS"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	144	170	"MURIBECA DOS GUARARAPES (BACURAU)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	145	171	"LOT. INTEGRAÇÃO / TI CAJUEIRO SECO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	146	172	"MARCOS FREIRE (BACURAU)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	152	178	"PORTO DE SUAPE / TI CABO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	154	180	"ALTO DOIS CARNEIROS / BOA VIAGEM"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	163	189	"CABO / PORTO DE SUAPE"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	164	190	"UR-11 / IPSEP"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	165	191	"RECIFE / PORTO DE GALINHAS (N. SRA. DO Ó)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	167	193	"TI TANCREDO NEVES ( RUA DO PRÍNCIPE)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	169	195	"RECIFE / PORTO DE GALINHAS (OPCIONAL)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	170	196	"TI CABO / P. DE GALINHAS (N. SRA. DO Ó)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	171	197	"CABO / IPOJUCA"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	172	198	"IPOJUCA / TI CABO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	173	199	"CAMELA / TI CABO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	180	206	"TI BARRO / TI PRAZERES (JORDÃO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	187	214	"UR-02 / IBURA (OPCIONAL)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	189	216	"TI BARRO / TI CAJUEIRO SECO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	224	260	"LINHA ESPECIAL (ANEL B)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	434	645	"TI MACAXEIRA (AV. NORTE)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	882	224	"UR-11 / JORDÃO (OPCIONAL)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	893	229	"MARCOS FREIRE (OPCIONAL)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	906	4133	"TRÊS CARNEIROS (CAIS DE SANTA RITA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	907	4134	"LAGOA ENCANTADA (CAIS DE SANTA RITA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	908	4135	"UR-10 (CAIS DE SANTA RITA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	909	4137	"UR-11 (CAIS DE SANTA RITA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	910	4142	"ALTO DOIS CARNEIROS (CAIS DE SANTA RITA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	911	4123	"TRÊS CARNEIROS BAIXO (CAIS DE SANTA RITA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	929	9115	"TI AEROPORTO / TI AFOGADOS (LINHA DE BLOQUEIO) (AFO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	941	4164	"MARCOS FREIRE / TI CAJUEIRO SECO (LINHA DE BLOQUEIO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	942	4165	"MURIBECA DOS GUARARAPES/TI CAJUEIRO SECO (LINHA DE BLOQUEIO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	947	4166	"TI CAJUEIRO SECO (RUA DO SOL) (LINHA DE BLOQUEIO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	948	4168	"TI TANCREDO NEVES (CDE. BOA VISTA) (LINHA DE BLOQUEIO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	949	4132	"UR-02 (IBURA) / TI TANCREDO NEVES (LINHA DE BLOQUEIO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	950	7020	"CANDEIAS / TI TANCREDO NEVES (LINHA DE BLOQUEIO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	951	7060	"TI TANCREDO NEVES/TI MACAXEIRA (LINHA DE BLOQUEIO) (TRC)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	955	4216	"TI BARRO / TI CAJUEIRO SECO (LINHA DE BLOQUEIO) (CAJ)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	962	4179	"TI CABO (LINHA DE BLOQUEIO) (VRC)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	963	095	"IBURA DE BAIXO / BOA VIAGEM (JD. BAIXO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	988	4152	"JORDÃO BAIXO / TI AEROPORTO (VALIDADOR MÓVEL)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	989	4153	"JORDÃO ALTO / TI AEROPORTO (VALIDADOR MÓVEL)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	995	231	"TI CAJUEIRO SECO / TI AEROPORTO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	1023	4003	"UR-11/TI BARRO (PRÉ-EMBARQUE)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	1026	4006	"TI BARRO / TI PRAZERES (JORDÃO) (PRÉ-EMBARQUE) (BAR)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	1027	4016	"TI BARRO / TI CAJUEIRO SECO (PRÉ-EMBARQUE) (BAR)"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	47	047	"TI COSME E DAMIÃO / ARENA"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	48	048	"TI TIP / ARENA"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	83	109	"LINHA ESPECIAL (ANEL A)"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	439	696	"CIRCULAR OLINDA"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	517	886	"OURO PRETO / RIO DOCE"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	525	896	"CIDADE TABAJARA / OURO PRETO"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	536	907	"PAULISTA / RIO DOCE"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	537	908	"MIRUEIRA / BULTRINS / RIO DOCE"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	559	930	"RIO DOCE / DOIS IRMÃOS"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	568	939	"AMPARO (COMPLEMENTAR)"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	579	950	"ENG.MARANGUAPE / VARADOURO"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	584	955	"ENGENHO MARANGUAPE /PAULISTA"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	600	971	AMPARO
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	601	972	BULTRINS
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	602	973	"CASA CAIADA"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	604	975	"AMPARO (BACURAU)"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	607	978	"LOT. CONCEIÇÃO / RIO DOCE (PE-22)"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	615	986	"RIO DOCE / DERBY"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	620	991	"ENGENHO MARANGUAPE (JANGA)"
17	ROD	"RODOTUR TURISMO LTDA"	000	S	00	622	993	"CONJUNTO PRAIA DO JANGA"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	47	047	"TI COSME E DAMIÃO / ARENA"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	48	048	"TI TIP / ARENA"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	57	057	"ILHA DO RETIRO / ARENA (VIA ABDIAS DE CARVALHO)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	58	058	"EXPRESSO ARENA"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	303	414	TORRE
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	386	510	"NOVA DESCOBERTA / DERBY"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	389	513	"CÓRREGO DA AREIA"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	390	514	"NOVA DESCOBERTA (CÓR. DO JOAQUIM)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	391	515	"NOVA DESCOBERTA (BACURAU)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	393	517	"CÓRREGO DO INÁCIO"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	411	601	"TI MACAXEIRA / P.R. BOLA NA REDE"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	412	604	"TI MACAXEIRA / ALTO DO BURITY"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	413	605	"TI MACAXEIRA (BILHETERIA)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	418	621	"ALTO TREZE DE MAIO (PRÍNCIPE)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	421	624	"BREJO (CDE. BOA VISTA)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	423	626	"BREJO (BACURAU)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	425	630	"VASCO DA GAMA / DERBY"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	426	631	"NOVA DESCOBERTA (CABUGÁ)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	427	632	"ALTO DO REFÚGIO (CABUGÁ)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	430	641	"TI MACAXEIRA / ENCRUZILHADA"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	434	645	"TI MACAXEIRA (AV. NORTE)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	438	680	"VASCO DA GAMA / AFOGADOS"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	443	710	"BEBERIBE / DERBY (JOANA BEZERRA)"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	451	718	"CÓRREGO DO EUCLIDES / DERBY"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	459	730	"BEBERIBE / AV. NORTE"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	530	901	"TI ABREU E LIMA / TI MACAXEIRA"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	531	902	"TI MACAXEIRA / MIRUEIRA"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	535	906	"PAULISTA / MACAXEIRA"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	577	948	"TI MACAXEIRA / ARTHUR LUNDGREN II"
18	PED	"EMPRESA PEDROSA LTDA"	015	S	PE	879	501	"LINHA ESPECIAL"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	152	178	"PORTO DE SUAPE / TI CABO"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	153	179	"MURO ALTO (SELETIVO)"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	163	189	"CABO / PORTO DE SUAPE"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	165	191	"RECIFE / PORTO DE GALINHAS (N. SRA. DO Ó)"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	168	194	"CABO/PORTO DE GALINHAS"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	169	195	"RECIFE / PORTO DE GALINHAS (OPCIONAL)"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	170	196	"TI CABO / P. DE GALINHAS (N. SRA. DO Ó)"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	171	197	"CABO / IPOJUCA"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	172	198	"IPOJUCA / TI CABO"
19	AVC	"AUTO VIAÇÃO CRUZEIRO LTDA"	000	S	00	173	199	"CAMELA / TI CABO"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	265	330	"CASA AMARELA / CDU (AV. CAXANGÁ)"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	386	510	"NOVA DESCOBERTA / DERBY"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	390	514	"NOVA DESCOBERTA (CÓR. DO JOAQUIM)"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	391	515	"NOVA DESCOBERTA (BACURAU)"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	392	516	"CASA AMARELA / TORRE / CDE. BOA VISTA"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	393	517	"CÓRREGO DO INÁCIO"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	405	533	"CASA AMARELA (BACURAU)"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	443	710	"BEBERIBE / DERBY (JOANA BEZERRA)"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	447	714	"ALTO JOSÉ BONIFÁCIO (AV. NORTE)"
20	RIO	"EMPRESA RIO PARDO LTDA"	000	S	00	451	718	"CÓRREGO DO EUCLIDES / DERBY"
21	CTU	"COMPANHIA DE TRANSPORTES URBANOS"	000	S	00	539	910	"PIEDADE / TI RIO DOCE"
21	CTU	"COMPANHIA DE TRANSPORTES URBANOS"	000	S	00	549	920	"RIO DOCE / CDU"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	1	001	"PONTE DOS CARVALHOS / PRAZERES (BARRA DE JANGADA)"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	307	418	"TIÚMA / CAMARAGIBE"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	490	831	"AGUAZINHA / TI XAMBÁ"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	494	841	"NOVA OLINDA / TI XAMBÁ"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	500	847	"ALTO NOVA OLINDA / TI XAMBÁ"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	520	891	"ALTO NOVA OLINDA / CAENGA"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	521	892	"ALTO DO CAJUEIRO / TI XAMBÁ"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	522	893	"TI PE-15 / ALTO DA CONQUISTA"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	523	894	"TI XAMBÁ / CÓRREGO DO ABACAXI"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	524	895	"ALTO SOL NASCENTE / TI XAMBÁ"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	525	896	"CIDADE TABAJARA / OURO PRETO"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	526	897	"SANTA CASA / CAENGA"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	527	898	"CÓRREGO DO ABACAXI / CAENGA"
22	VPP	"PERMISSIONÁRIOS DO SISTEMA COMPLEMENTAR DE TRANSPORTE"	000	S	00	548	919	"IGARASSU / NOVA CRUZ"
23	ROL	"RODOLINDA TRANSPORTE E TURISMO  LTDA"	000	S	00	500	847	"ALTO NOVA OLINDA / TI XAMBÁ"
23	ROL	"RODOLINDA TRANSPORTE E TURISMO  LTDA"	000	S	00	512	881	"TI XAMBÁ / RIO DOCE (AV. GETÚLIO VARGAS)"
23	ROL	"RODOLINDA TRANSPORTE E TURISMO  LTDA"	000	S	00	520	891	"ALTO NOVA OLINDA / CAENGA"
23	ROL	"RODOLINDA TRANSPORTE E TURISMO  LTDA"	000	S	00	521	892	"ALTO DO CAJUEIRO / TI XAMBÁ"
24	COO	"COOPERATIVA DE PERMISIONÁRIOS DE TRANSP COMPLEMENTAR DE PE"	000	S	00	490	831	"AGUAZINHA / TI XAMBÁ"
24	COO	"COOPERATIVA DE PERMISIONÁRIOS DE TRANSP COMPLEMENTAR DE PE"	000	S	00	494	841	"NOVA OLINDA / TI XAMBÁ"
24	COO	"COOPERATIVA DE PERMISIONÁRIOS DE TRANSP COMPLEMENTAR DE PE"	000	S	00	500	847	"ALTO NOVA OLINDA / TI XAMBÁ"
24	COO	"COOPERATIVA DE PERMISIONÁRIOS DE TRANSP COMPLEMENTAR DE PE"	000	S	00	521	892	"ALTO DO CAJUEIRO / TI XAMBÁ"
24	COO	"COOPERATIVA DE PERMISIONÁRIOS DE TRANSP COMPLEMENTAR DE PE"	000	S	00	523	894	"TI XAMBÁ / CÓRREGO DO ABACAXI"
24	COO	"COOPERATIVA DE PERMISIONÁRIOS DE TRANSP COMPLEMENTAR DE PE"	000	S	00	630	1001	"BR-101 (Estação Miguel Arraes)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	47	047	"TI COSME E DAMIÃO / ARENA"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	48	048	"TI TIP / ARENA"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	57	057	"ILHA DO RETIRO / ARENA (VIA ABDIAS DE CARVALHO)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	58	058	"EXPRESSO ARENA"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	742	2000	"Av. Belmino Correia (Estação Eliza Cabral) Sub/Cid"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	743	2001	"Av. Belmino Correia (Estação Frei Caneca) Cid/Sub"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	744	2002	"Av. Belmino Correia (Estação Prefeitura) Sub/Cid"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	745	2003	"Av. Belmino Correia (Estação Prefeitura) Cid/Sub"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	746	2004	"Av. Belmino Correia (Estação Maternidade) Sub/Cid"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	747	2005	"Av. Belmino Correia (Estação Maternidade) Cid/Sub"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	748	2006	"BELMIRO CORREIA"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	749	2007	"BELMIRO CORREIA"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	750	2008	"BELMIRO CORREIA"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	751	2009	"BELMIRO CORREIA"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	752	2010	"Joaquim Ribeiro (PE-05) Estação Areinha"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	753	2011	"Joaquim Ribeiro (PE-05) Estação Barreiras"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	754	2012	"Joaquim Ribeiro (PE-05) Estação Pe. Cícero"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	755	2013	"Caxangá (Estação Capibaribe)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	756	2014	"Caxangá (Estação Engenho Poeta)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	757	2015	"Caxangá (Estação Riacho Cavouco)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	758	2016	"Caxangá (Estação BR-101)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	759	2017	"BELMIRO CORREIA"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	760	2018	"Caxangá (Estação Caiara)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	761	2019	"Caxangá (Estação Parque do Cordeiro)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	762	2020	"Caxangá (Estação Forte do Arraial)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	763	2021	"Caxangá (Estação Getúlio Vargas)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	765	2023	"Caxangá (Estação Abolição)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	766	2024	"Caxangá (Estação Benfica)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	767	2025	"Caxangá (Estação Burle Marx)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	768	2402	"PARQUE CAPIBARIBE / CAXANGÁ"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	769	2403	"TI GETÚLIO VARGAS (BILHETERIA)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	770	2404	"TI CDU (BILHETERIA)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	771	2410	"PARQUE CAPIBARIBE / TI TIP"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	772	2419	"MATRIZ DA LUZ / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	773	2420	"MURIBARA / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	774	2437	"TI CAXANGÁ (CONDE BOA VISTA)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	775	2441	"TI CDU (CONDE BOA VISTA)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	776	2442	"JD. PRIMAVERA (V. PEDREIRAS) / TI CDU"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	777	2445	"TABATINGA / TI CAXANGÁ"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	778	2446	"UR-07 (VÁRZEA) / TI CDU"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	779	2448	"ALTO SANTO ANTÔNIO / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	780	2450	"TI CAMARAGIBE (CONDE BOA VISTA)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	781	2456	"VIANA / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	782	2457	"SÃO LOURENÇO (BACURAU)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	783	2459	"TI COSME E DAMIÃO / TI CAXANGÁ"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	784	2460	"TI CAMARAGIBE (PRÍNCIPE)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	785	2462	"LOT. SANTOS COSME DAMIÃO (BACURAU)"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	786	2463	"ARAÇOIABA / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	787	2464	"JARDIM TERESÓPOLIS / TI CAXANGÁ"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	788	2466	"VERA CRUZ / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	789	2467	"CHÃ DE CRUZ / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	790	2469	"TI CAMARAGIBE / CDU"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	791	2473	"JOÃO PAULO II / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	792	2475	"TIMBI / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	793	2476	"SANTA MÔNICA / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	794	2477	"SANTA TEREZINHA / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	795	2478	"SANTANA / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	796	2480	"TI CAMARAGIBE / DERBY"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	797	2483	"LOT. S. JOÃO E S. PAULO / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	798	2486	"PENEDO / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	799	2487	"VÁRZEA FRIA / TI CAMARAGIBE"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	800	2488	"VILA DA FÁBRICA / TI CAXANGÁ"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	801	2489	"BAIRRO DOS ESTADOS / TI CAXANGÁ"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	802	2490	"TI CAMARAGIBE / TI MACAXEIRA"
25	MOB	"MOBIBRASIL EXPRESSO LTDA"	002	S	MB	803	2491	"SÃO LOURENÇO / TI CAMARAGIBE"
